Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,target
16779,1.02,3,3,4,62.0,56.0,6.5,6.43,4.01,1
16780,1.02,2,3,4,62.2,56.0,6.46,6.4,4.0,1
16781,1.21,4,4,5,62.8,57.0,6.77,6.82,4.27,1
16782,1.07,2,5,6,62.3,57.0,6.56,6.6,4.1,1
16783,1.33,3,3,3,60.3,58.0,7.19,7.16,4.33,1
16784,1.24,3,4,2,60.2,60.0,6.91,6.94,4.17,1
16786,2.01,1,2,0,64.0,56.0,7.93,7.91,5.07,1
16787,1.5,1,6,2,59.1,64.0,7.32,7.43,4.36,1
16788,0.9,2,0,5,61.2,56.0,6.2,6.26,3.81,1
16789,1.08,3,3,4,62.0,60.0,6.55,6.51,4.05,1
16790,1.21,2,5,4,61.5,56.0,6.83,6.87,4.22,1
16791,1.21,2,5,4,61.5,58.0,6.84,6.88,4.22,1
16792,1.04,2,2,5,62.1,57.0,6.48,6.53,4.04,1
16793,1.0,3,2,4,61.3,59.0,6.45,6.42,3.95,1
16794,1.04,4,4,1,62.0,55.0,6.51,6.55,4.05,1
16795,1.02,4,3,4,61.9,58.0,6.44,6.48,4.0,1
16796,1.39,3,5,2,62.1,57.0,7.22,7.08,4.44,1
16797,1.22,3,3,2,63.0,57.0,6.84,6.74,4.28,1
16798,1.01,3,1,5,60.4,57.0,6.49,6.45,3.91,1
16800,1.0,4,3,4,60.6,63.0,6.42,6.45,3.9,1
16801,1.0,4,2,5,63.2,56.0,6.32,6.37,4.01,1
16802,1.28,3,4,2,59.9,59.0,7.08,7.05,4.23,1
16803,1.28,2,4,2,62.4,56.0,6.93,6.91,4.32,1
16804,1.57,4,6,3,62.1,60.0,7.37,7.41,4.59,1
16805,1.0,3,3,7,62.5,60.0,6.43,6.34,3.99,1
16806,1.01,3,2,5,60.8,57.0,6.52,6.47,3.95,1
16807,1.01,3,4,1,62.1,59.0,6.47,6.41,4.0,1
16809,1.05,1,4,1,64.3,58.0,6.5,6.35,4.13,1
16810,1.22,4,3,2,62.4,57.0,6.75,6.8,4.23,1
16811,1.02,2,1,5,60.7,56.0,6.58,6.61,4.0,1
16812,1.08,2,3,5,61.3,56.0,6.62,6.59,4.05,1
16814,1.01,3,2,5,61.6,59.0,6.43,6.39,3.95,1
16815,1.21,4,2,2,59.4,56.0,6.95,7.0,4.14,1
16817,1.21,1,1,2,64.2,58.0,6.65,6.59,4.25,1
16818,1.08,1,3,5,58.9,58.0,6.69,6.75,3.96,1
16819,1.21,3,4,5,58.8,59.0,7.01,6.98,4.11,1
16820,1.04,3,3,5,60.1,59.0,6.59,6.56,3.95,1
16821,1.04,2,3,5,62.5,57.0,6.49,6.46,4.05,1
16822,1.04,3,3,5,61.8,58.0,6.51,6.46,4.01,1
16823,1.23,4,0,3,62.3,58.0,6.78,6.81,4.23,1
16825,1.21,3,4,5,60.8,58.0,6.91,6.88,4.19,1
16826,1.21,3,4,5,61.5,58.0,6.82,6.78,4.18,1
16829,1.22,1,5,4,59.2,61.0,7.01,6.95,4.13,1
16830,1.11,3,3,5,60.8,58.0,6.7,6.65,4.06,1
16831,1.11,2,3,5,62.2,55.0,6.67,6.61,4.13,1
16832,1.11,3,3,5,59.0,59.0,6.79,6.76,4.0,1
16833,1.11,3,3,5,62.3,58.0,6.65,6.61,4.13,1
16834,1.01,4,2,5,63.6,59.0,6.3,6.34,4.02,1
16835,1.01,4,1,5,62.9,60.0,6.36,6.4,4.01,1
16837,1.26,2,4,2,61.0,56.0,7.0,7.04,4.28,1
16839,1.56,2,4,3,62.3,55.0,7.39,7.35,4.59,1
16840,1.5,0,5,3,64.8,58.0,7.05,7.15,4.6,1
16841,1.01,4,2,4,61.0,58.0,6.47,6.54,3.97,1
16842,1.0,3,1,5,62.8,60.0,6.36,6.32,3.98,1
16843,1.0,3,1,5,62.1,59.0,6.38,6.34,3.95,1
16844,1.5,3,3,3,58.3,61.0,7.55,7.4,4.34,1
16845,1.5,2,3,3,63.0,57.0,7.31,7.2,4.57,1
16847,1.0,3,1,5,60.4,57.0,6.49,6.46,3.91,1
16848,1.0,2,1,5,61.6,57.0,6.44,6.38,3.95,1
16849,1.0,2,1,5,62.8,57.0,6.37,6.34,3.99,1
16850,1.0,3,1,5,61.5,58.0,6.42,6.39,3.94,1
16851,1.0,3,1,5,62.7,59.0,6.38,6.31,3.98,1
16852,1.0,3,1,5,60.0,60.0,6.43,6.43,3.89,1
16853,1.0,2,1,5,62.1,56.0,6.42,6.39,3.98,1
16855,1.21,3,4,5,60.5,60.0,6.95,6.9,4.19,1
16856,1.28,4,5,4,62.8,57.0,6.9,6.95,4.35,1
16858,1.43,0,5,4,50.8,60.0,7.73,7.25,3.93,1
16859,1.21,2,4,2,61.8,55.0,6.82,6.86,4.23,1
16860,1.22,2,4,2,62.2,54.0,6.83,6.86,4.26,1
16861,1.0,3,3,4,62.4,59.0,6.4,6.35,3.98,1
16862,1.56,2,6,2,61.8,57.0,7.44,7.39,4.58,1
16863,1.04,1,2,5,63.7,58.0,6.43,6.34,4.07,1
16866,1.24,3,4,2,60.4,59.0,6.97,6.93,4.2,1
16867,1.07,3,3,4,62.0,58.0,6.59,6.53,4.07,1
16868,1.07,3,3,4,58.6,60.0,6.76,6.65,3.93,1
16869,1.37,2,3,3,62.8,57.0,7.12,7.06,4.45,1
16870,1.5,1,5,3,58.5,60.0,7.41,7.5,4.36,1
16871,1.0,4,1,5,61.9,57.0,6.35,6.38,3.94,1
16872,1.02,4,1,5,58.4,57.0,6.59,6.64,3.86,1
16873,1.02,2,1,5,62.7,56.0,6.38,6.44,4.02,1
16874,1.01,4,4,6,60.6,56.0,6.5,6.53,3.95,1
16875,1.03,4,2,4,60.2,55.0,6.62,6.56,3.97,1
16876,1.26,4,3,2,63.0,59.0,6.84,6.88,4.32,1
16877,1.26,4,3,2,61.7,60.0,6.85,6.9,4.24,1
16878,1.01,3,0,4,61.1,56.0,6.43,6.36,3.91,1
16879,1.01,2,3,5,62.1,57.0,6.4,6.45,3.99,1
16880,1.01,2,3,5,61.0,56.0,6.47,6.51,3.96,1
16881,1.02,2,2,5,62.7,57.0,6.47,6.44,4.05,1
16882,1.02,0,3,7,64.6,59.0,6.31,6.29,4.07,1
16884,1.11,2,1,2,62.5,54.0,6.62,6.63,4.13,1
16885,1.01,4,0,5,62.9,58.0,6.35,6.41,4.01,1
16886,1.02,1,3,4,63.3,58.0,6.38,6.42,4.05,1
16887,1.26,2,3,2,59.6,57.0,7.08,7.04,4.21,1
16889,1.14,2,3,2,61.7,56.0,6.71,6.75,4.15,1
16891,1.47,3,5,3,62.4,55.0,7.34,7.24,4.55,1
16894,1.0,4,3,5,62.2,58.0,6.35,6.39,3.96,1
16896,1.18,1,3,2,58.0,59.0,6.98,7.03,4.06,1
16898,1.21,4,4,5,62.1,60.0,6.77,6.83,4.22,1
16899,1.0,4,0,5,59.6,60.0,6.52,6.57,3.9,1
16900,1.5,2,6,2,59.4,62.0,7.38,7.35,4.38,1
16901,1.5,1,6,3,60.9,62.0,7.3,7.32,4.45,1
16902,1.21,1,4,4,63.3,58.0,6.72,6.77,4.27,1
16903,1.0,1,3,7,62.4,61.0,6.32,6.3,3.94,1
16904,1.03,3,3,4,60.7,58.0,6.55,6.5,3.96,1
16905,1.03,3,3,4,62.2,59.0,6.46,6.41,4.0,1
16906,1.18,2,5,6,62.6,54.0,6.74,6.78,4.23,1
16907,1.5,1,6,3,63.6,57.0,7.3,7.23,4.62,1
16908,1.5,3,6,3,61.4,61.0,7.36,7.3,4.5,1
16909,1.23,3,3,2,62.4,55.0,6.89,6.83,4.28,1
16910,1.23,2,4,2,61.7,55.0,6.94,6.9,4.27,1
16911,1.07,4,4,7,61.3,56.0,6.54,6.59,4.03,1
16912,1.03,2,2,5,62.4,56.0,6.48,6.43,4.03,1
16913,1.37,3,1,3,61.0,57.0,7.25,7.19,4.4,1
16914,1.41,3,5,3,62.9,59.0,7.14,7.08,4.47,1
16915,1.02,4,1,5,62.9,56.0,6.37,6.47,4.04,1
16917,1.14,2,4,5,62.6,53.0,6.67,6.72,4.19,1
16918,1.24,4,5,4,59.4,58.0,7.04,7.09,4.2,1
16919,1.01,4,1,5,61.6,58.0,6.43,6.49,3.98,1
16920,1.35,2,6,5,61.8,54.0,7.1,7.14,4.4,1
16921,1.41,3,6,5,62.7,56.0,7.2,7.16,4.5,1
16922,1.34,3,5,5,61.8,59.0,7.07,7.04,4.36,1
16926,1.69,2,4,0,62.0,56.0,7.66,7.61,4.73,1
16928,1.11,2,5,4,61.2,57.0,6.67,6.7,4.09,1
16929,1.01,3,3,4,60.9,58.0,6.43,6.47,3.93,1
16930,1.01,1,3,4,63.8,57.0,6.35,6.38,4.06,1
16931,1.01,0,2,4,64.7,54.0,6.33,6.28,4.08,1
16932,1.29,2,4,2,63.2,57.0,6.89,6.96,4.38,1
16933,1.28,3,5,5,61.7,60.0,7.05,6.95,4.32,1
16934,1.0,4,0,5,62.6,58.0,6.31,6.38,3.97,1
16935,1.02,4,1,5,59.1,60.0,6.61,6.51,3.88,1
16936,1.29,2,2,3,60.7,58.0,7.0,7.07,4.27,1
16938,1.22,3,5,4,62.6,57.4,6.76,6.8,4.24,1
16939,1.22,4,5,4,62.9,53.8,6.79,6.83,4.29,1
16940,1.47,4,6,5,62.5,59.0,7.18,7.23,4.5,1
16941,1.34,4,5,2,61.1,59.0,7.05,7.12,4.33,1
16942,1.04,3,1,4,58.6,59.0,6.68,6.64,3.9,1
16943,1.04,4,3,6,58.2,60.0,6.66,6.71,3.89,1
16944,1.05,4,3,4,61.8,58.0,6.5,6.55,4.03,1
16945,1.28,4,4,3,60.4,61.0,7.08,7.03,4.26,1
16947,0.97,3,2,7,58.1,60.0,6.53,6.49,3.78,1
16948,1.08,2,3,5,60.3,59.0,6.62,6.64,4.0,1
16949,1.01,4,2,5,62.3,59.0,6.37,6.41,3.98,1
16950,1.5,4,4,3,63.3,57.0,7.27,7.21,4.59,1
16951,1.5,1,4,3,63.6,60.0,7.3,7.23,4.63,1
16952,1.01,4,1,5,64.0,56.0,6.22,6.37,4.03,1
16954,1.01,4,3,5,62.9,54.0,6.35,6.4,4.0,1
16955,1.01,4,2,5,61.6,57.0,6.39,6.46,3.96,1
16957,1.04,2,3,5,61.6,57.0,6.49,6.54,4.01,1
16958,1.02,3,2,5,62.4,59.0,6.45,6.4,4.01,1
16960,1.12,3,3,5,60.7,53.0,6.81,6.7,4.1,1
16962,1.12,2,3,5,62.0,56.0,6.69,6.64,4.13,1
16963,1.12,2,3,5,62.2,54.0,6.65,6.62,4.13,1
16964,1.0,1,1,5,63.1,56.0,6.37,6.41,4.03,1
16966,1.22,3,4,2,61.8,57.0,6.86,6.82,4.23,1
16967,1.0,3,0,5,60.8,61.0,6.41,6.39,3.89,1
16968,1.0,4,0,5,63.5,57.0,6.37,6.32,4.03,1
16969,1.22,2,4,2,61.8,57.0,6.85,6.83,4.23,1
16970,1.01,4,4,6,61.1,58.0,6.41,6.45,3.93,1
16971,1.08,4,3,5,60.6,58.0,6.65,6.71,4.05,1
16972,1.01,4,3,4,58.8,58.0,6.52,6.61,3.86,1
16973,1.22,3,3,2,61.8,58.0,6.88,6.82,4.23,1
16974,1.07,3,3,5,61.9,58.0,6.54,6.55,4.05,1
16975,1.25,2,0,3,61.9,54.4,6.9,6.93,4.28,1
16976,1.38,3,3,3,59.2,59.0,7.35,7.29,4.33,1
16977,1.08,2,3,4,62.0,55.0,6.62,6.57,4.09,1
16978,1.07,4,3,4,61.2,55.0,6.63,6.67,4.07,1
16979,1.19,4,4,5,60.5,59.0,6.97,7.0,4.17,1
16980,1.37,4,3,3,63.4,61.0,6.95,7.03,4.43,1
16981,1.04,3,2,5,61.7,59.0,6.45,6.49,3.99,1
16982,1.25,1,4,2,63.7,58.0,6.81,6.79,4.33,1
16983,1.03,3,2,4,61.7,56.0,6.49,6.47,4.0,1
16984,1.25,3,4,2,62.2,57.0,6.91,6.85,4.28,1
16985,1.25,2,4,2,62.2,57.0,6.9,6.86,4.28,1
16986,1.21,2,4,4,62.7,56.0,6.79,6.84,4.27,1
16987,1.02,4,0,5,59.8,61.0,6.54,6.61,3.93,1
16988,1.02,4,2,4,61.3,59.0,6.45,6.51,3.97,1
16990,1.03,4,3,5,62.2,57.0,6.43,6.46,4.01,1
16991,1.01,3,1,5,62.0,59.0,6.46,6.44,4.0,1
16992,1.01,2,1,5,61.9,55.0,6.44,6.38,3.97,1
16993,1.01,4,1,5,63.5,58.0,6.36,6.34,4.03,1
16994,1.01,3,1,5,60.4,58.0,6.51,6.47,3.92,1
16995,1.01,3,1,5,62.7,57.0,6.36,6.31,3.97,1
16996,1.01,4,1,5,63.4,60.0,6.37,6.31,4.02,1
16997,1.01,4,1,5,63.2,57.0,6.38,6.35,4.02,1
16998,1.01,4,2,5,63.1,58.0,6.4,6.35,4.02,1
16999,1.01,3,3,4,60.3,58.0,6.56,6.5,3.94,1
17000,1.01,3,1,5,62.9,58.0,6.39,6.36,4.01,1
17001,1.01,2,2,5,60.9,57.0,6.48,6.45,3.94,1
17002,1.01,2,2,5,61.9,55.0,6.47,6.45,4.0,1
17003,1.01,2,2,5,62.1,57.0,6.46,6.42,4.0,1
17004,1.65,3,3,0,62.0,59.0,7.53,7.57,4.68,1
17005,1.53,3,3,3,58.5,59.0,7.52,7.49,4.39,1
17007,1.43,2,6,2,60.5,58.0,7.25,7.34,4.41,1
17008,1.33,3,2,3,59.9,58.0,7.17,7.13,4.28,1
17009,1.33,2,4,3,62.3,55.0,7.01,7.08,4.39,1
17010,1.52,3,5,5,61.7,61.0,7.35,7.3,4.52,1
17011,1.32,4,5,4,63.5,58.0,6.89,6.94,4.39,1
17012,1.07,2,3,4,61.8,57.0,6.52,6.58,4.05,1
17014,1.03,2,3,5,60.7,57.0,6.53,6.56,3.97,1
17015,1.25,2,6,4,61.2,56.0,6.93,6.95,4.25,1
17017,1.52,2,4,0,61.6,56.0,7.75,7.73,4.77,1
17018,1.01,4,0,5,63.3,58.0,6.35,6.38,4.03,1
17019,1.01,1,2,4,59.0,62.0,6.56,6.6,3.88,1
17020,1.01,2,3,4,62.4,56.0,6.44,6.39,4.0,1
17021,1.01,2,3,4,61.5,56.0,6.48,6.43,3.97,1
17022,1.01,2,2,5,60.3,56.0,6.56,6.5,3.94,1
17023,1.01,4,3,4,63.1,55.0,6.34,6.37,4.01,1
17024,1.02,2,3,5,62.3,56.0,6.46,6.51,4.04,1
17025,2.0,0,6,0,66.5,56.0,7.93,7.8,5.23,1
17026,1.02,1,0,4,64.6,58.0,6.22,6.28,4.04,1
17027,1.02,2,4,7,62.1,56.0,6.5,6.45,4.02,1
17028,1.02,2,4,7,62.1,55.0,6.5,6.46,4.02,1
17029,1.5,1,4,3,59.8,61.0,7.39,7.49,4.45,1
17030,1.11,2,1,2,61.1,57.0,6.64,6.72,4.08,1
17031,0.97,2,4,6,60.4,57.0,6.4,6.48,3.89,1
17032,1.05,4,1,5,61.6,58.0,6.48,6.53,4.01,1
17033,1.14,4,3,5,63.2,58.0,6.67,6.63,4.2,1
17034,1.0,2,2,5,62.6,57.0,6.4,6.35,3.99,1
17035,0.9,1,1,1,63.6,56.0,6.11,6.02,3.86,1
17036,1.35,3,2,3,62.8,60.0,7.08,7.0,4.42,1
17037,1.24,2,0,2,61.9,56.0,6.9,6.87,4.26,1
17038,1.55,2,6,3,62.0,56.0,7.42,7.38,4.59,1
17041,0.28,4,1,6,60.9,60.0,4.25,4.26,2.59,0
17042,0.3,4,1,5,60.7,63.0,4.32,4.35,2.63,0
17044,0.28,4,2,1,62.2,55.0,4.23,4.26,2.64,0
17045,0.28,2,2,7,61.6,55.0,4.22,4.26,2.61,0
17046,0.28,2,1,7,60.7,57.0,4.22,4.25,2.57,0
17047,0.32,2,1,5,61.3,56.0,4.41,4.46,2.72,0
17048,0.3,2,2,4,61.5,55.0,4.31,4.34,2.66,0
17049,0.3,2,2,4,62.1,55.0,4.31,4.35,2.69,0
17050,0.3,2,2,4,61.8,55.0,4.31,4.33,2.67,0
17051,0.3,2,2,4,61.9,56.0,4.3,4.32,2.67,0
17052,0.4,2,5,3,61.3,56.0,4.76,4.79,2.93,0
17055,0.4,2,6,2,61.6,56.0,4.72,4.77,2.93,0
17056,0.4,2,6,2,61.4,55.0,4.75,4.8,2.93,0
17057,0.28,1,1,1,64.6,58.0,4.09,4.12,2.65,0
17060,0.32,2,3,2,61.3,56.0,4.42,4.39,2.7,0
17061,0.32,3,3,2,62.0,55.0,4.43,4.41,2.74,0
17062,0.32,3,3,2,60.9,56.0,4.45,4.41,2.7,0
17063,0.32,3,3,2,59.6,60.0,4.46,4.43,2.65,0
17064,0.32,3,3,2,62.6,58.0,4.37,4.35,2.73,0
17065,0.32,2,3,2,63.0,56.0,4.38,4.35,2.75,0
17066,0.32,4,3,2,63.5,56.0,4.38,4.35,2.77,0
17067,0.32,3,3,2,61.6,58.0,4.4,4.36,2.7,0
17068,0.32,3,3,2,61.0,61.0,4.41,4.38,2.68,0
17069,0.32,3,3,2,62.6,58.0,4.35,4.31,2.71,0
17070,0.32,4,0,3,63.4,56.0,4.38,4.36,2.77,0
17071,1.5,3,6,2,60.5,59.0,7.38,7.47,4.49,1
17072,1.01,2,1,5,60.5,60.0,6.46,6.47,3.91,1
17073,1.03,4,3,5,58.8,63.0,6.7,6.61,3.91,1
17074,0.96,2,3,4,61.1,56.0,6.34,6.39,3.89,1
17075,1.05,4,2,5,62.8,57.0,6.45,6.48,4.06,1
17076,1.24,3,4,2,60.2,60.0,6.94,6.91,4.17,1
17079,1.04,2,3,5,61.9,54.0,6.53,6.56,4.05,1
17080,1.03,2,2,5,61.4,58.0,6.49,6.51,3.99,1
17082,1.32,4,5,2,62.1,57.0,6.99,7.09,4.37,1
17083,1.05,2,2,5,61.6,54.0,6.54,6.58,4.04,1
17084,1.52,3,0,3,62.4,59.0,7.36,7.29,4.57,1
17085,1.28,4,0,3,61.2,58.0,6.96,7.09,4.3,1
17086,1.58,4,2,3,63.2,57.0,7.43,7.38,4.68,1
17088,1.04,4,3,4,63.4,59.0,6.46,6.38,4.07,1
17091,1.04,3,0,5,62.0,60.0,6.49,6.45,4.01,1
17092,1.34,3,4,2,62.4,57.0,7.07,6.96,4.38,1
17093,1.04,2,2,5,62.1,57.0,6.53,6.48,4.04,1
17094,1.17,0,1,5,64.5,56.0,6.75,6.68,4.33,1
17095,1.04,3,3,4,61.5,61.0,6.56,6.51,4.02,1
17096,1.02,4,1,5,62.5,57.0,6.36,6.41,3.99,1
17098,2.17,0,3,0,55.6,62.0,8.75,8.69,4.8,1
17099,1.23,2,5,5,62.4,58.0,6.81,6.88,4.27,1
17100,1.23,2,5,5,62.4,58.0,6.82,6.86,4.27,1
17101,1.0,4,3,7,64.9,57.0,6.21,6.28,4.05,1
17103,1.0,4,2,5,63.4,58.0,6.3,6.39,4.02,1
17106,1.19,4,4,5,61.1,58.0,6.78,6.83,4.16,1
17109,1.0,1,1,4,60.6,63.0,6.28,6.42,3.85,1
17112,1.01,4,2,4,59.9,59.0,6.52,6.57,3.92,1
17113,1.01,1,2,4,61.2,56.0,6.42,6.49,3.95,1
17114,1.23,4,5,5,61.2,59.0,6.84,6.81,4.18,1
17115,1.01,2,3,5,60.6,57.0,6.47,6.53,3.94,1
17116,1.09,4,3,4,62.5,59.0,6.54,6.57,4.1,1
17117,1.01,3,0,5,61.0,59.0,6.44,6.41,3.92,1
17118,1.07,1,2,5,57.6,60.0,6.83,6.79,3.92,1
17119,1.17,2,2,2,61.1,56.0,6.77,6.82,4.15,1
17120,1.32,1,1,2,63.7,56.0,6.96,6.88,4.41,1
17121,1.02,4,0,5,63.7,55.0,6.42,6.45,4.1,1
17122,0.9,2,2,5,62.3,56.0,6.17,6.19,3.85,1
17124,1.39,2,6,5,60.9,57.0,7.2,7.25,4.4,1
17125,1.04,2,3,4,61.5,55.0,6.54,6.55,4.02,1
17126,1.05,2,4,4,61.8,55.0,6.54,6.57,4.05,1
17127,1.28,2,3,3,61.8,56.0,6.95,6.99,4.31,1
17129,1.23,3,0,3,62.3,58.0,6.81,6.78,4.23,1
17130,1.21,2,4,4,60.7,57.0,6.86,6.89,4.17,1
17131,0.8,4,0,1,63.3,57.0,5.85,5.87,3.71,1
17132,1.11,2,4,7,61.4,57.0,6.63,6.67,4.08,1
17133,1.05,2,3,5,61.6,56.0,6.52,6.56,4.03,1
17135,1.26,2,4,2,61.0,56.0,7.04,7.0,4.28,1
17136,1.28,2,5,5,61.6,57.0,7.01,6.98,4.31,1
17138,1.5,0,4,2,65.0,57.0,7.1,7.06,4.6,1
17139,1.5,0,4,2,65.0,57.0,7.1,7.06,4.6,1
17140,1.24,3,0,3,61.4,59.0,6.87,6.91,4.23,1
17141,1.0,4,2,5,63.8,56.9,6.29,6.36,4.04,1
17142,1.0,1,2,5,61.1,61.0,6.38,6.45,3.92,1
17143,1.01,3,3,7,60.9,59.0,6.54,6.59,4.0,1
17144,1.01,1,1,5,63.9,59.0,6.31,6.34,4.04,1
17145,1.01,3,1,5,62.2,58.0,6.36,6.41,3.97,1
17146,1.01,1,3,7,63.4,55.0,6.34,6.41,4.04,1
17147,1.01,4,3,7,63.0,59.0,6.34,6.41,4.01,1
17148,1.01,3,3,7,61.4,58.0,6.46,6.51,3.98,1
17150,1.01,4,3,4,62.5,56.0,6.36,6.4,3.99,1
17151,1.5,1,4,3,60.8,64.0,7.27,7.2,4.4,1
17152,1.71,1,3,3,63.7,57.0,7.54,7.5,4.79,1
17153,1.23,4,4,5,62.4,58.0,6.8,6.85,4.26,1
17154,1.03,4,0,4,59.6,61.0,6.57,6.62,3.93,1
17155,1.21,3,4,5,59.3,60.0,6.93,6.99,4.13,1
17156,1.09,2,1,2,61.8,55.0,6.65,6.58,4.09,1
17157,1.24,3,4,5,61.2,59.0,6.89,6.93,4.23,1
17161,1.09,2,1,3,62.7,55.9,6.52,6.58,4.11,1
17163,1.02,2,1,5,62.7,56.0,6.44,6.38,4.02,1
17164,1.02,3,1,5,58.4,57.0,6.64,6.59,3.86,1
17165,1.02,3,1,5,62.1,52.0,6.55,6.49,4.05,1
17166,2.0,1,3,0,63.9,58.0,7.99,7.91,5.08,1
17167,1.26,4,5,4,59.2,60.0,7.09,7.02,4.18,1
17168,1.01,2,3,5,61.0,56.0,6.46,6.49,3.95,1
17170,1.08,2,4,7,62.4,55.0,6.53,6.57,4.09,1
17171,1.25,3,3,2,60.7,58.0,6.97,6.9,4.21,1
17172,1.09,2,3,4,62.5,56.0,6.63,6.55,4.12,1
17173,1.11,2,3,5,61.2,56.0,6.65,6.68,4.08,1
17174,1.02,2,3,4,62.1,58.0,6.4,6.45,3.99,1
17175,1.19,2,0,2,62.0,57.0,6.77,6.82,4.21,1
17179,1.12,2,2,5,60.9,55.0,6.73,6.67,4.08,1
17180,1.0,2,1,5,61.7,54.0,6.41,6.46,3.97,1
17181,1.35,4,1,2,62.7,57.0,7.01,7.05,4.41,1
17182,2.32,0,4,0,70.5,55.0,7.93,7.9,5.58,1
17183,1.0,3,1,5,61.8,62.0,6.47,6.44,3.99,1
17184,1.21,1,1,2,63.6,58.0,6.65,6.77,4.27,1
17185,1.02,4,3,4,63.3,58.0,6.42,6.38,4.05,1
17186,1.11,3,2,5,62.7,59.0,6.58,6.62,4.14,1
17188,1.02,4,0,2,60.3,56.0,6.55,6.57,3.96,1
17189,1.02,0,2,7,64.8,58.0,6.22,6.28,4.05,1
17190,1.03,2,3,4,62.3,56.0,6.5,6.46,4.04,1
17191,1.05,4,1,5,62.2,57.0,6.44,6.56,4.04,1
17192,1.0,4,3,4,59.4,59.0,6.52,6.54,3.88,1
17193,1.18,4,5,1,63.3,58.0,6.69,6.73,4.25,1
17194,1.24,2,4,2,62.3,54.0,6.88,6.9,4.29,1
17195,1.0,3,0,5,59.6,60.0,6.57,6.52,3.9,1
17197,2.72,0,6,0,68.2,56.0,8.46,8.43,5.76,1
17198,1.21,1,4,4,59.5,65.0,6.88,6.84,4.08,1
17199,1.0,2,1,5,62.9,55.0,6.4,6.36,4.01,1
17200,1.21,4,4,4,63.3,58.0,6.77,6.72,4.27,1
17201,1.0,2,1,5,62.0,56.0,6.46,6.41,3.99,1
17202,0.9,4,0,7,62.6,59.0,6.11,6.15,3.84,1
17204,1.09,2,2,2,61.4,56.0,6.63,6.66,4.08,1
17206,1.26,1,3,2,63.2,61.0,6.81,6.87,4.32,1
17207,1.24,3,2,2,61.6,59.0,6.86,6.9,4.24,1
17208,1.24,3,1,2,59.7,59.0,7.07,6.99,4.2,1
17209,1.0,4,1,5,59.0,58.0,6.49,6.53,3.84,1
17210,1.21,2,4,2,62.2,54.0,6.8,6.86,4.25,1
17211,1.29,3,5,4,63.0,57.0,6.99,6.89,4.37,1
17212,1.0,4,0,5,62.6,56.0,6.33,6.39,3.98,1
17213,1.01,3,3,4,61.7,56.0,6.53,6.46,4.01,1
17214,1.01,1,3,4,63.8,57.0,6.38,6.35,4.06,1
17215,1.01,3,3,4,60.9,58.0,6.47,6.43,3.93,1
17216,1.0,4,2,4,62.1,60.0,6.33,6.42,3.96,1
17217,1.35,4,5,5,61.7,59.0,7.05,7.09,4.36,1
17218,1.08,2,2,2,61.8,55.0,6.58,6.63,4.08,1
17220,1.07,3,2,4,60.6,61.0,6.62,6.56,3.99,1
17221,1.21,2,1,2,62.0,56.0,6.83,6.76,4.21,1
17222,1.21,4,4,5,60.1,57.0,6.88,6.97,4.16,1
17223,1.83,0,4,0,68.0,57.0,7.47,7.44,5.07,1
17224,1.22,2,5,4,62.9,54.0,6.83,6.79,4.29,1
17225,1.22,2,5,4,62.6,57.0,6.8,6.76,4.24,1
17226,1.22,3,2,2,61.8,59.0,6.86,6.83,4.23,1
17227,1.23,3,3,2,61.2,59.0,6.88,6.81,4.19,1
17228,1.5,3,5,2,62.3,58.0,7.33,7.22,4.53,1
17229,0.97,4,2,7,58.1,60.0,6.49,6.53,3.78,1
17230,1.41,2,6,2,62.3,55.0,7.18,7.21,4.48,1
17232,1.04,3,3,6,58.2,60.0,6.71,6.66,3.89,1
17233,1.55,3,6,3,62.6,57.0,7.37,7.32,4.6,1
17235,0.9,4,1,7,63.7,57.0,6.1,6.12,3.89,1
17236,1.21,4,4,2,60.4,58.0,6.91,6.96,4.19,1
17239,1.24,2,3,2,61.0,56.4,6.93,6.99,4.25,1
17241,1.52,1,6,2,63.6,60.0,7.21,7.25,4.6,1
17242,1.6,3,2,3,61.8,57.0,7.51,7.46,4.63,1
17243,1.0,3,2,5,60.7,58.0,6.45,6.36,3.89,1
17244,1.01,3,2,5,59.2,61.0,6.59,6.55,3.89,1
17245,1.55,2,1,3,62.3,55.0,7.44,7.37,4.61,1
17246,1.03,2,2,5,62.0,57.0,6.4,6.48,3.99,1
17247,1.07,3,3,5,61.9,58.0,6.55,6.54,4.05,1
17248,1.34,2,4,3,61.6,56.0,7.1,7.05,4.36,1
17249,1.01,4,0,5,62.2,61.0,6.37,6.43,3.98,1
17250,1.01,4,0,5,60.4,58.0,6.47,6.57,3.94,1
17251,1.01,4,3,4,63.6,57.0,6.3,6.35,4.02,1
17252,1.09,2,3,5,62.0,54.0,6.61,6.65,4.11,1
17253,1.52,0,5,3,64.7,58.0,7.19,7.22,4.66,1
17254,1.02,4,3,5,60.5,60.0,6.53,6.49,3.94,1
17255,1.09,3,3,5,61.0,59.0,6.6,6.65,4.04,1
17256,1.21,1,3,5,63.7,59.0,6.59,6.67,4.22,1
17257,1.04,3,2,5,61.7,59.0,6.49,6.45,3.99,1
17258,1.01,2,2,2,62.0,56.0,6.41,6.46,3.99,1
17259,1.04,3,2,5,61.9,58.0,6.55,6.51,4.04,1
